id,user_id,age,occupation,gender
6786,92067,31,college/grad student,M
6787,100981,28,sales/marketing,M
6788,49254,34,executive/managerial,M
6789,40525,18,K-12 student,M
6790,14750,26,college/grad student,M
6791,81417,28,other or not specified,M
6792,71709,58,college/grad student,F
6793,67118,29,college/grad student,M
6794,37906,26,college/grad student,M
6795,79458,31,college/grad student,M
6796,38580,25,other or not specified,M
6797,15666,30,retired,M
6798,97897,28,college/grad student,M
6799,40139,18,K-12 student,M
6800,58483,31,customer service,M
6801,81067,25,college/grad student,M
6802,66493,28,sales/marketing,M
6803,9604,26,college/grad student,F
6804,76809,31,self-employed,M
6805,80499,34,college/grad student,M
6806,45646,18,sales/marketing,M
6807,4043,30,college/grad student,M
6808,71990,27,college/grad student,M
6809,3017,27,college/grad student,M
6810,43129,23,college/grad student,M
6811,32101,16,K-12 student,M
6812,21521,25,executive/managerial,M
6813,2216,44,other or not specified,M
6814,12084,33,college/grad student,M
6815,79832,27,scientist,M
6816,36590,29,college/grad student,M
6817,58931,27,scientist,F
6818,2062,34,sales/marketing,M
6819,93018,25,unemployed,M
6820,33394,26,K-12 student,M
6821,48572,25,sales/marketing,M
6822,65572,29,college/grad student,M
6823,24410,30,college/grad student,M
6824,27359,21,K-12 student,F
6825,3167,32,self-employed,F
6826,13655,19,other or not specified,M
6827,40087,28,sales/marketing,M
6828,88200,23,college/grad student,M
6829,6954,29,other or not specified,M
6830,10837,28,scientist,M
6831,97750,32,clerical/admin,M
6832,28013,26,college/grad student,M
6833,77368,34,sales/marketing,M
6834,15874,30,executive/managerial,M
6835,15115,27,executive/managerial,M
6836,25395,32,college/grad student,M
6837,15806,28,sales/marketing,M
6838,4201,34,college/grad student,F
6839,70842,34,college/grad student,M
6840,97998,28,executive/managerial,M
6841,81266,32,sales/marketing,M
6842,23660,25,college/grad student,M
6843,12440,32,scientist,M
6844,19236,26,college/grad student,F
6845,83501,27,college/grad student,F
6846,65920,32,executive/managerial,M
6847,83398,30,executive/managerial,M
6848,74227,28,college/grad student,M
6849,25887,30,self-employed,F
6850,52912,33,college/grad student,M
6851,40506,31,sales/marketing,M
6852,88682,25,sales/marketing,M
6853,86724,30,executive/managerial,M
6854,80147,32,self-employed,M
6855,69633,33,homemaker,M
6856,3549,30,sales/marketing,M
6857,79671,31,college/grad student,F
6858,27664,27,doctor/health care,F
6859,35574,39,scientist,M
6860,32972,29,executive/managerial,M
6861,94013,41,sales/marketing,M
6862,78752,33,college/grad student,M
6863,51422,14,homemaker,M
6864,67070,31,executive/managerial,M
6865,67753,34,college/grad student,M
6866,71015,23,college/grad student,M
6867,100525,28,self-employed,M
6868,60103,27,retired,F
6869,98310,18,K-12 student,M
6870,5131,25,executive/managerial,M
6871,78172,34,other or not specified,M
6872,68176,21,programmer,F
6873,37230,39,other or not specified,M
6874,58144,25,scientist,M
6875,5686,33,college/grad student,M
6876,9000,27,executive/managerial,M
6877,38722,30,executive/managerial,M
6878,23240,27,college/grad student,F
6879,55291,54,executive/managerial,M
6880,85326,29,homemaker,M
6881,1269,32,academic/educator,F
6882,20668,25,clerical/admin,M
6883,85752,28,college/grad student,M
6884,3481,32,self-employed,M
6885,67506,34,college/grad student,M
6886,75792,30,other or not specified,M
6887,57402,26,doctor/health care,M
6888,19438,29,scientist,M
6889,30493,21,artist,M
6890,59739,28,executive/managerial,M
6891,83840,26,executive/managerial,M
6892,40815,30,retired,M
6893,85852,29,scientist,M
6894,48922,27,academic/educator,M
6895,81370,33,executive/managerial,M
6896,71654,26,college/grad student,F
6897,56906,27,college/grad student,M
6898,80596,28,executive/managerial,M
6899,37590,28,executive/managerial,M
6900,37305,29,programmer,M
6901,96469,33,college/grad student,F
6902,80948,29,scientist,M
6903,5778,32,scientist,M
6904,100985,25,retired,M
6905,47372,33,college/grad student,M
6906,59263,34,scientist,M
6907,51178,29,retired,F
6908,71032,31,other or not specified,M
6909,98395,28,sales/marketing,M
6910,11090,33,sales/marketing,F
6911,78008,33,executive/managerial,M
6912,96562,34,executive/managerial,M
6913,33870,30,college/grad student,M
6914,61499,26,sales/marketing,M
6915,54845,9,K-12 student,M
6916,48334,33,college/grad student,M
6917,56707,28,sales/marketing,M
6918,6939,33,executive/managerial,M
6919,43948,34,scientist,M
6920,69929,26,other or not specified,M
6921,81724,30,self-employed,M
6922,73566,33,scientist,M
6923,39993,31,other or not specified,F
6924,74384,18,K-12 student,M
6925,9965,33,executive/managerial,M
6926,74429,30,academic/educator,M
6927,40378,30,academic/educator,M
6928,84377,29,scientist,M
6929,4960,32,executive/managerial,M
6930,40939,34,executive/managerial,M
6931,46042,28,scientist,M
6932,13266,77,doctor/health care,F
6933,91547,27,other or not specified,M
6934,72763,27,college/grad student,M
6935,90881,28,executive/managerial,F
6936,4094,28,college/grad student,M
6937,67420,34,other or not specified,M
6938,99828,25,college/grad student,M
6939,518,28,artist,F
6940,61100,28,unemployed,M
6941,31649,33,college/grad student,M
6942,28590,35,executive/managerial,M
6943,48533,25,homemaker,M
6944,61641,32,academic/educator,M
6945,97110,28,executive/managerial,M
6946,8607,32,college/grad student,M
6947,94924,28,other or not specified,M
6948,52441,29,executive/managerial,M
6949,11763,29,other or not specified,F
6950,83829,34,college/grad student,F
6951,73874,34,executive/managerial,M
6952,77903,25,scientist,F
6953,2448,26,college/grad student,M
6954,45932,27,technician/engineer,M
6955,58583,32,college/grad student,M
6956,95115,27,executive/managerial,M
6957,20034,33,executive/managerial,M
6958,37457,43,executive/managerial,M
6959,1095,32,sales/marketing,F
6960,47826,32,college/grad student,M
6961,21316,29,sales/marketing,M
6962,76601,33,technician/engineer,M
6963,32683,33,executive/managerial,F
6964,52096,25,college/grad student,M
6965,30566,34,college/grad student,M
6966,39909,29,other or not specified,F
6967,44573,31,college/grad student,M
6968,87245,31,college/grad student,M
6969,14801,31,college/grad student,F
6970,2889,30,college/grad student,M
6971,84549,30,sales/marketing,M
6972,59573,28,executive/managerial,M
6973,98005,29,other or not specified,M
6974,63138,49,scientist,F
6975,2844,31,executive/managerial,M
6976,60721,30,college/grad student,M
6977,74433,25,homemaker,M
6978,74178,30,self-employed,M
6979,31553,26,executive/managerial,M
6980,78480,28,scientist,M
6981,72001,78,executive/managerial,M
6982,13302,27,executive/managerial,M
6983,3545,47,academic/educator,F
6984,12158,25,sales/marketing,M
6985,69925,25,college/grad student,M
6986,90948,31,executive/managerial,M
6987,6776,26,sales/marketing,M
6988,85068,18,scientist,M
6989,68112,33,college/grad student,M
6990,66187,31,scientist,M
6991,54232,25,academic/educator,M
6992,96761,15,college/grad student,M
6993,66068,34,college/grad student,F
6994,101926,25,sales/marketing,M
6995,31064,26,retired,F
6996,9933,29,sales/marketing,M
6997,17969,32,college/grad student,M
6998,99988,30,college/grad student,M
6999,12403,31,academic/educator,F
7000,8044,29,college/grad student,M
7001,52034,31,other or not specified,M
7002,45241,27,sales/marketing,M
7003,36660,28,executive/managerial,M
7004,69356,28,sales/marketing,M
7005,48761,26,college/grad student,M
7006,2104,19,scientist,M
7007,5088,33,executive/managerial,M
7008,98040,31,sales/marketing,M
7009,100607,34,other or not specified,M
7010,14937,34,executive/managerial,M
7011,93148,33,executive/managerial,M
7012,60911,29,sales/marketing,M
7013,43277,30,academic/educator,F
7014,12055,32,clerical/admin,F
7015,16777,25,executive/managerial,M
7016,69484,32,scientist,M
7017,37253,36,writer,M
7018,38711,32,sales/marketing,M
7019,89154,34,executive/managerial,F
7020,46753,57,retired,M
7021,9351,27,executive/managerial,M
7022,101592,33,scientist,M
7023,53632,27,academic/educator,F
7024,23359,32,executive/managerial,M
7025,44518,31,self-employed,M
7026,28868,33,college/grad student,M
7027,3185,25,college/grad student,F
7028,79958,26,college/grad student,M
7029,63899,19,technician/engineer,M
7030,39224,33,college/grad student,M
7031,74910,32,executive/managerial,M
7032,57852,38,writer,M
7033,8928,26,other or not specified,M
7034,3276,42,executive/managerial,M
7035,69009,83,scientist,M
7036,66341,50,academic/educator,M
7037,72848,23,other or not specified,M
7038,97049,45,homemaker,F
7039,35877,31,scientist,M
7040,92614,25,self-employed,M
7041,28567,34,college/grad student,M
7042,1196,34,doctor/health care,M
7043,38363,31,executive/managerial,M
7044,62200,34,college/grad student,M
7045,48901,30,college/grad student,M
7046,61837,34,self-employed,M
7047,69779,27,other or not specified,M
7048,3338,28,self-employed,M
7049,87980,25,college/grad student,M
7050,49466,18,college/grad student,M
7051,102691,27,other or not specified,M
7052,34363,25,executive/managerial,M
7053,45694,34,executive/managerial,M
7054,48285,28,executive/managerial,M
7055,9003,28,college/grad student,M
7056,97078,30,self-employed,M
7057,6894,41,college/grad student,F
7058,84555,28,scientist,M
7059,10452,28,sales/marketing,M
7060,6744,34,self-employed,F
7061,6263,30,executive/managerial,M
7062,58026,26,other or not specified,M
7063,86906,40,executive/managerial,M
7064,83033,34,college/grad student,M
7065,4376,34,executive/managerial,M
7066,30245,30,college/grad student,M
7067,47128,28,sales/marketing,M
7068,10859,27,retired,F
7069,5713,32,executive/managerial,M
7070,82761,32,executive/managerial,M
7071,68440,25,college/grad student,M
7072,87846,34,artist,M
7073,21499,25,college/grad student,M
7074,55605,28,executive/managerial,M
7075,26413,31,sales/marketing,F
7076,7524,27,other or not specified,M
7077,47173,18,sales/marketing,M
7078,49532,37,academic/educator,M
7079,73201,25,college/grad student,M
7080,52880,30,executive/managerial,M
7081,6808,46,academic/educator,F
7082,10262,26,college/grad student,M
7083,11211,28,technician/engineer,M
7084,79619,33,self-employed,M
7085,7517,31,executive/managerial,M
7086,76206,19,other or not specified,F
7087,16449,27,customer service,M
7088,21171,29,sales/marketing,M
7089,9774,37,executive/managerial,M
7090,2031,25,self-employed,M
7091,97733,29,homemaker,M
7092,73610,16,self-employed,F
7093,6278,31,college/grad student,M
7094,4226,30,scientist,F
7095,20102,33,college/grad student,M
7096,102505,28,executive/managerial,M
7097,43878,29,college/grad student,M
7098,68757,26,college/grad student,M
7099,74154,33,executive/managerial,M
7100,51854,14,K-12 student,M
7101,23391,27,self-employed,F
7102,92281,32,artist,F
7103,87643,26,college/grad student,F
7104,10577,34,self-employed,M
7105,6971,34,college/grad student,M
7106,26785,29,college/grad student,F
7107,21285,26,sales/marketing,M
7108,80400,25,college/grad student,M
7109,86191,29,executive/managerial,M
7110,4633,32,executive/managerial,M
7111,46991,25,college/grad student,M
7112,89114,41,academic/educator,M
7113,4973,27,scientist,F
7114,56176,31,college/grad student,F
7115,97206,32,college/grad student,M
7116,96982,25,college/grad student,M
7117,8266,30,executive/managerial,M
7118,23692,26,artist,M
7119,47992,34,other or not specified,F
7120,31765,28,scientist,M
7121,10351,27,college/grad student,M
7122,96587,27,homemaker,F
7123,24554,30,self-employed,F
7124,47261,34,scientist,F
7125,89833,32,college/grad student,M
7126,37150,27,doctor/health care,M
7127,48582,32,executive/managerial,M
7128,82875,31,other or not specified,M
7129,85345,33,executive/managerial,M
7130,61075,33,college/grad student,M
7131,76060,28,scientist,M
7132,100493,27,sales/marketing,F
7133,63116,27,executive/managerial,M
7134,2452,28,college/grad student,M
7135,27906,28,college/grad student,M
7136,51617,26,college/grad student,M
7137,50186,28,executive/managerial,M
7138,99454,24,scientist,M
7139,75671,25,college/grad student,M
7140,15926,32,executive/managerial,M
7141,87149,25,executive/managerial,M
7142,62600,29,self-employed,M
7143,16566,31,executive/managerial,M
7144,17407,42,homemaker,F
7145,2580,29,sales/marketing,M
7146,41663,32,homemaker,M
7147,1168,33,executive/managerial,M
7148,30053,24,college/grad student,M
7149,12738,25,other or not specified,M
7150,71464,32,college/grad student,F
7151,10294,34,executive/managerial,M
7152,31481,34,scientist,M
7153,91166,33,artist,F
7154,43786,33,college/grad student,F
7155,16630,32,self-employed,M
7156,44001,28,other or not specified,M
7157,27721,30,college/grad student,M
7158,36981,19,programmer,M
7159,37945,28,self-employed,M
7160,33214,34,other or not specified,M
7161,48458,33,college/grad student,M
7162,62049,21,retired,F
7163,21812,28,college/grad student,M
7164,12398,27,writer,M
7165,20544,29,sales/marketing,M
7166,46299,25,sales/marketing,M
7167,893,29,artist,F
7168,86505,27,college/grad student,M
7169,103177,25,executive/managerial,M
7170,1995,26,executive/managerial,M
7171,1310,18,K-12 student,M
7172,11080,27,homemaker,F
7173,33416,32,college/grad student,F
7174,49969,33,academic/educator,F
7175,81328,26,college/grad student,F
7176,64610,33,other or not specified,M
7177,100570,26,tradesman/craftsman,M
7178,14964,30,college/grad student,F
7179,64231,27,artist,M
7180,14684,18,K-12 student,M
7181,88515,27,self-employed,F
7182,40719,18,K-12 student,M
7183,30711,28,college/grad student,F
7184,15254,25,academic/educator,M
7185,16994,25,executive/managerial,M
7186,7040,28,college/grad student,M
7187,16383,38,lawyer,F
7188,90410,31,college/grad student,M
7189,80011,34,scientist,M
7190,8186,26,executive/managerial,M
7191,44514,27,scientist,F
7192,29830,30,self-employed,M
7193,48702,29,self-employed,M
7194,76518,33,college/grad student,M
7195,21331,31,self-employed,F
7196,25494,25,executive/managerial,M
7197,60584,27,artist,M
7198,88065,27,scientist,M
7199,42630,29,scientist,M
7200,48394,31,executive/managerial,M
7201,11122,26,programmer,M
7202,5224,33,sales/marketing,M
7203,27038,11,K-12 student,M
7204,51868,19,college/grad student,M
7205,56339,26,executive/managerial,M
7206,23320,32,executive/managerial,M
7207,30177,33,technician/engineer,M
7208,43753,31,clerical/admin,F
7209,50963,29,executive/managerial,M
7210,87058,41,college/grad student,F
7211,48214,31,college/grad student,M
7212,97687,33,scientist,M
7213,90168,32,college/grad student,M
7214,70012,33,executive/managerial,M
7215,40884,31,college/grad student,M
7216,36832,30,other or not specified,M
7217,78910,32,executive/managerial,M
7218,49937,25,other or not specified,F
7219,60481,28,executive/managerial,M
7220,69774,33,self-employed,M
7221,77202,29,college/grad student,M
7222,99475,27,sales/marketing,F
7223,85128,27,clerical/admin,M
7224,75204,34,college/grad student,F
7225,21697,34,college/grad student,F
7226,52957,34,academic/educator,M
7227,84200,34,college/grad student,M
7228,99952,33,college/grad student,M
7229,51832,30,clerical/admin,M
7230,12564,26,scientist,M
7231,46897,27,executive/managerial,M
7232,30866,34,college/grad student,M
7233,11645,26,scientist,M
7234,83069,29,college/grad student,M
7235,70672,34,other or not specified,F
7236,13405,25,college/grad student,M
7237,95639,31,college/grad student,M
7238,97829,32,scientist,M
7239,11440,31,K-12 student,M
7240,47281,25,other or not specified,F
7241,4941,18,sales/marketing,M
7242,83101,38,writer,M
7243,64868,25,academic/educator,F
7244,100316,28,sales/marketing,M
7245,89028,32,other or not specified,M
7246,44321,30,sales/marketing,F
7247,35178,28,sales/marketing,M
7248,73974,33,other or not specified,M
7249,30531,41,executive/managerial,M
7250,68990,25,sales/marketing,M
7251,69031,32,executive/managerial,M
7252,28146,34,college/grad student,M
7253,44737,29,sales/marketing,M
7254,8366,18,scientist,M
7255,97857,31,homemaker,M
7256,19462,25,other or not specified,M
